,ActivityIdentifier,Dissolved oxygen (DO),Nitrate,"Temperature, water",Turbidity,pH,ProjectIdentifier,ActivityStartDate,LongitudeMeasure,LatitudeMeasure,Year,Month,Day,Weekday,Hour,Previous_DO,Previous_Temp,Previous_Turb,Previous_pH,DO_lag1,Temp_lag1,Turb_lag1,pH_lag1,Predicted_DO(1 day into the future)
567,11NPSWRD_WQX-GOGA_CCSF_OM10_19920601_1434611,14.5,1.0,14.5,4.9399999999999995,8.1,GOGA0003,1992-06-01,-122.520337,37.763828,1992,6,1,0,0,14.0,14.0,4.9399999999999995,8.19,14.0,14.0,4.9399999999999995,8.19,14.5
568,11NPSWRD_WQX-GOGA_CCSF_OM10_19920601_1434613,14.5,1.0,14.5,4.9399999999999995,8.1,GOGA0003,1992-06-01,-122.520337,37.763828,1992,6,1,0,0,14.5,14.5,4.9399999999999995,8.1,14.5,14.5,4.9399999999999995,8.1,14.5
569,11NPSWRD_WQX-GOGA_CCSF_OM10_19920601_1434615,14.5,1.0,14.5,4.9399999999999995,8.09,GOGA0003,1992-06-01,-122.520337,37.763828,1992,6,1,0,0,14.5,14.5,4.9399999999999995,8.1,14.5,14.5,4.9399999999999995,8.1,14.5
570,11NPSWRD_WQX-GOGA_CCSF_OM10_19920601_1434616,14.5,1.0,14.5,4.9399999999999995,8.09,GOGA0003,1992-06-01,-122.520337,37.763828,1992,6,1,0,0,14.5,14.5,4.9399999999999995,8.09,14.5,14.5,4.9399999999999995,8.09,14.5
571,11NPSWRD_WQX-GOGA_CCSF_OM10_19920601_1434618,14.5,1.0,14.5,4.9399999999999995,8.09,GOGA0003,1992-06-01,-122.520337,37.763828,1992,6,1,0,0,14.5,14.5,4.9399999999999995,8.09,14.5,14.5,4.9399999999999995,8.09,14.5
572,11NPSWRD_WQX-GOGA_CCSF_OM10_19920601_1434620,14.5,1.0,14.5,4.9399999999999995,8.08,GOGA0003,1992-06-01,-122.520337,37.763828,1992,6,1,0,0,14.5,14.5,4.9399999999999995,8.09,14.5,14.5,4.9399999999999995,8.09,14.5
573,11NPSWRD_WQX-GOGA_CCSF_OM10_19920601_1434621,14.5,1.0,14.5,4.9399999999999995,8.08,GOGA0003,1992-06-01,-122.520337,37.763828,1992,6,1,0,0,14.5,14.5,4.9399999999999995,8.08,14.5,14.5,4.9399999999999995,8.08,14.5
574,11NPSWRD_WQX-GOGA_CCSF_OM10_19921019_1434624,15.9,1.0,15.9,4.9399999999999995,7.93,GOGA0003,1992-10-19,-122.520337,37.763828,1992,10,19,0,0,14.5,14.5,4.9399999999999995,8.08,14.5,14.5,4.9399999999999995,8.08,15.900000000000023
575,11NPSWRD_WQX-GOGA_CCSF_OM10_19921019_1434626,15.9,1.0,15.9,4.9399999999999995,7.93,GOGA0003,1992-10-19,-122.520337,37.763828,1992,10,19,0,0,15.9,15.9,4.9399999999999995,7.93,15.9,15.9,4.9399999999999995,7.93,15.900000000000023
576,11NPSWRD_WQX-GOGA_CCSF_OM10_19921019_1434628,15.8,1.0,15.8,4.9399999999999995,7.93,GOGA0003,1992-10-19,-122.520337,37.763828,1992,10,19,0,0,15.9,15.9,4.9399999999999995,7.93,15.9,15.9,4.9399999999999995,7.93,15.799999999999972
577,11NPSWRD_WQX-GOGA_CCSF_OM10_19921019_1434629,15.8,1.0,15.8,4.9399999999999995,7.93,GOGA0003,1992-10-19,-122.520337,37.763828,1992,10,19,0,0,15.8,15.8,4.9399999999999995,7.93,15.8,15.8,4.9399999999999995,7.93,15.799999999999972
578,11NPSWRD_WQX-GOGA_CCSF_OM10_19921019_1434631,15.8,1.0,15.8,4.9399999999999995,7.93,GOGA0003,1992-10-19,-122.520337,37.763828,1992,10,19,0,0,15.8,15.8,4.9399999999999995,7.93,15.8,15.8,4.9399999999999995,7.93,15.799999999999972
579,11NPSWRD_WQX-GOGA_CCSF_OM10_19921019_1434633,15.8,1.0,15.8,4.9399999999999995,7.93,GOGA0003,1992-10-19,-122.520337,37.763828,1992,10,19,0,0,15.8,15.8,4.9399999999999995,7.93,15.8,15.8,4.9399999999999995,7.93,15.799999999999972
580,11NPSWRD_WQX-GOGA_CCSF_OM10_19921019_1434634,15.8,1.0,15.8,4.9399999999999995,7.93,GOGA0003,1992-10-19,-122.520337,37.763828,1992,10,19,0,0,15.8,15.8,4.9399999999999995,7.93,15.8,15.8,4.9399999999999995,7.93,15.799999999999972
581,11NPSWRD_WQX-GOGA_CCSF_OM10_19921201_1434637,13.3,1.0,13.3,4.9399999999999995,7.97,GOGA0003,1992-12-01,-122.520337,37.763828,1992,12,1,1,0,15.8,15.8,4.9399999999999995,7.93,15.8,15.8,4.9399999999999995,7.93,13.299999999999976
582,11NPSWRD_WQX-GOGA_CCSF_OM10_19921201_1434639,13.0,1.0,13.0,4.9399999999999995,7.98,GOGA0003,1992-12-01,-122.520337,37.763828,1992,12,1,1,0,13.3,13.3,4.9399999999999995,7.97,13.3,13.3,4.9399999999999995,7.97,13.0
583,11NPSWRD_WQX-GOGA_CCSF_OM10_19921201_1434641,13.0,1.0,13.0,4.9399999999999995,7.98,GOGA0003,1992-12-01,-122.520337,37.763828,1992,12,1,1,0,13.0,13.0,4.9399999999999995,7.98,13.0,13.0,4.9399999999999995,7.98,13.0
584,11NPSWRD_WQX-GOGA_CCSF_OM10_19921201_1434643,13.0,1.0,13.0,4.9399999999999995,7.98,GOGA0003,1992-12-01,-122.520337,37.763828,1992,12,1,1,0,13.0,13.0,4.9399999999999995,7.98,13.0,13.0,4.9399999999999995,7.98,13.0
585,11NPSWRD_WQX-GOGA_CCSF_OM10_19921201_1434645,13.0,1.0,13.0,4.9399999999999995,7.97,GOGA0003,1992-12-01,-122.520337,37.763828,1992,12,1,1,0,13.0,13.0,4.9399999999999995,7.98,13.0,13.0,4.9399999999999995,7.98,13.0
586,11NPSWRD_WQX-GOGA_CCSF_OM10_19921201_1434646,13.0,1.0,13.0,4.9399999999999995,7.96,GOGA0003,1992-12-01,-122.520337,37.763828,1992,12,1,1,0,13.0,13.0,4.9399999999999995,7.97,13.0,13.0,4.9399999999999995,7.97,13.0
587,11NPSWRD_WQX-GOGA_CCSF_OM10_19930311_1434649,14.0,1.0,14.0,4.9399999999999995,8.21,GOGA0003,1993-03-11,-122.520337,37.763828,1993,3,11,3,0,13.0,13.0,4.9399999999999995,7.96,13.0,13.0,4.9399999999999995,7.96,14.0
588,11NPSWRD_WQX-GOGA_CCSF_OM10_19930311_1434651,14.0,1.0,14.0,4.9399999999999995,8.2,GOGA0003,1993-03-11,-122.520337,37.763828,1993,3,11,3,0,14.0,14.0,4.9399999999999995,8.21,14.0,14.0,4.9399999999999995,8.21,14.0
589,11NPSWRD_WQX-GOGA_CCSF_OM10_19930311_1434653,13.0,1.0,13.0,4.9399999999999995,8.19,GOGA0003,1993-03-11,-122.520337,37.763828,1993,3,11,3,0,14.0,14.0,4.9399999999999995,8.2,14.0,14.0,4.9399999999999995,8.2,13.0
590,11NPSWRD_WQX-GOGA_CCSF_OM10_19930311_1434654,13.0,1.0,13.0,4.9399999999999995,8.19,GOGA0003,1993-03-11,-122.520337,37.763828,1993,3,11,3,0,13.0,13.0,4.9399999999999995,8.19,13.0,13.0,4.9399999999999995,8.19,13.0
591,11NPSWRD_WQX-GOGA_CCSF_OM10_19930311_1434656,13.0,1.0,13.0,4.9399999999999995,8.19,GOGA0003,1993-03-11,-122.520337,37.763828,1993,3,11,3,0,13.0,13.0,4.9399999999999995,8.19,13.0,13.0,4.9399999999999995,8.19,13.0
592,11NPSWRD_WQX-GOGA_CCSF_OM10_19930311_1434658,13.0,1.0,13.0,4.9399999999999995,8.18,GOGA0003,1993-03-11,-122.520337,37.763828,1993,3,11,3,0,13.0,13.0,4.9399999999999995,8.19,13.0,13.0,4.9399999999999995,8.19,13.0
593,11NPSWRD_WQX-GOGA_CCSF_OM10_19930311_1434659,13.0,1.0,13.0,4.9399999999999995,8.18,GOGA0003,1993-03-11,-122.520337,37.763828,1993,3,11,3,0,13.0,13.0,4.9399999999999995,8.18,13.0,13.0,4.9399999999999995,8.18,13.0
601,11NPSWRD_WQX-GOGA_CCSF_OM10_19930831_1434675,15.0,1.0,15.0,4.9399999999999995,8.31,GOGA0003,1993-08-31,-122.520337,37.763828,1993,8,31,1,0,13.0,13.0,4.9399999999999995,8.18,13.0,13.0,4.9399999999999995,8.18,15.0
602,11NPSWRD_WQX-GOGA_CCSF_OM10_19930831_1434677,15.0,1.0,15.0,4.9399999999999995,8.31,GOGA0003,1993-08-31,-122.520337,37.763828,1993,8,31,1,0,15.0,15.0,4.9399999999999995,8.31,15.0,15.0,4.9399999999999995,8.31,15.0
603,11NPSWRD_WQX-GOGA_CCSF_OM10_19930831_1434679,15.0,1.0,15.0,4.9399999999999995,8.31,GOGA0003,1993-08-31,-122.520337,37.763828,1993,8,31,1,0,15.0,15.0,4.9399999999999995,8.31,15.0,15.0,4.9399999999999995,8.31,15.0
604,11NPSWRD_WQX-GOGA_CCSF_OM10_19930831_1434680,15.0,1.0,15.0,4.9399999999999995,8.31,GOGA0003,1993-08-31,-122.520337,37.763828,1993,8,31,1,0,15.0,15.0,4.9399999999999995,8.31,15.0,15.0,4.9399999999999995,8.31,15.0
605,11NPSWRD_WQX-GOGA_CCSF_OM10_19930831_1434682,15.0,1.0,15.0,4.9399999999999995,8.31,GOGA0003,1993-08-31,-122.520337,37.763828,1993,8,31,1,0,15.0,15.0,4.9399999999999995,8.31,15.0,15.0,4.9399999999999995,8.31,15.0
606,11NPSWRD_WQX-GOGA_CCSF_OM10_19930831_1434684,15.0,1.0,15.0,4.9399999999999995,8.31,GOGA0003,1993-08-31,-122.520337,37.763828,1993,8,31,1,0,15.0,15.0,4.9399999999999995,8.31,15.0,15.0,4.9399999999999995,8.31,15.0
607,11NPSWRD_WQX-GOGA_CCSF_OM10_19930831_1434685,15.0,1.0,15.0,4.9399999999999995,8.31,GOGA0003,1993-08-31,-122.520337,37.763828,1993,8,31,1,0,15.0,15.0,4.9399999999999995,8.31,15.0,15.0,4.9399999999999995,8.31,15.0
608,11NPSWRD_WQX-GOGA_CCSF_OM10_19931220_1434688,12.0,1.0,12.0,4.9399999999999995,7.93,GOGA0003,1993-12-20,-122.520337,37.763828,1993,12,20,0,0,15.0,15.0,4.9399999999999995,8.31,15.0,15.0,4.9399999999999995,8.31,12.0
609,11NPSWRD_WQX-GOGA_CCSF_OM10_19931220_1434690,12.0,1.0,12.0,4.9399999999999995,7.93,GOGA0003,1993-12-20,-122.520337,37.763828,1993,12,20,0,0,12.0,12.0,4.9399999999999995,7.93,12.0,12.0,4.9399999999999995,7.93,12.0
610,11NPSWRD_WQX-GOGA_CCSF_OM10_19931220_1434692,12.0,1.0,12.0,4.9399999999999995,7.93,GOGA0003,1993-12-20,-122.520337,37.763828,1993,12,20,0,0,12.0,12.0,4.9399999999999995,7.93,12.0,12.0,4.9399999999999995,7.93,12.0
611,11NPSWRD_WQX-GOGA_CCSF_OM10_19931220_1434693,12.0,1.0,12.0,4.9399999999999995,7.94,GOGA0003,1993-12-20,-122.520337,37.763828,1993,12,20,0,0,12.0,12.0,4.9399999999999995,7.93,12.0,12.0,4.9399999999999995,7.93,12.0
612,11NPSWRD_WQX-GOGA_CCSF_OM10_19931220_1434695,12.0,1.0,12.0,4.9399999999999995,7.94,GOGA0003,1993-12-20,-122.520337,37.763828,1993,12,20,0,0,12.0,12.0,4.9399999999999995,7.94,12.0,12.0,4.9399999999999995,7.94,12.0
613,11NPSWRD_WQX-GOGA_CCSF_OM10_19931220_1434697,12.0,1.0,12.0,4.9399999999999995,7.94,GOGA0003,1993-12-20,-122.520337,37.763828,1993,12,20,0,0,12.0,12.0,4.9399999999999995,7.94,12.0,12.0,4.9399999999999995,7.94,12.0
614,11NPSWRD_WQX-GOGA_CCSF_OM10_19931220_1434698,12.0,1.0,12.0,4.9399999999999995,7.95,GOGA0003,1993-12-20,-122.520337,37.763828,1993,12,20,0,0,12.0,12.0,4.9399999999999995,7.94,12.0,12.0,4.9399999999999995,7.94,12.0
615,11NPSWRD_WQX-GOGA_CCSF_OM10_19940315_1434701,13.4,1.0,13.4,4.9399999999999995,7.98,GOGA0003,1994-03-15,-122.520337,37.763828,1994,3,15,1,0,12.0,12.0,4.9399999999999995,7.95,12.0,12.0,4.9399999999999995,7.95,13.40000000000001
616,11NPSWRD_WQX-GOGA_CCSF_OM10_19940315_1434703,13.0,1.0,13.0,4.9399999999999995,7.97,GOGA0003,1994-03-15,-122.520337,37.763828,1994,3,15,1,0,13.4,13.4,4.9399999999999995,7.98,13.4,13.4,4.9399999999999995,7.98,13.0
617,11NPSWRD_WQX-GOGA_CCSF_OM10_19940315_1434705,12.6,1.0,12.6,4.9399999999999995,7.95,GOGA0003,1994-03-15,-122.520337,37.763828,1994,3,15,1,0,13.0,13.0,4.9399999999999995,7.97,13.0,13.0,4.9399999999999995,7.97,12.599999999999998
618,11NPSWRD_WQX-GOGA_CCSF_OM10_19940315_1434706,12.6,1.0,12.6,4.9399999999999995,7.95,GOGA0003,1994-03-15,-122.520337,37.763828,1994,3,15,1,0,12.6,12.6,4.9399999999999995,7.95,12.6,12.6,4.9399999999999995,7.95,12.599999999999998
619,11NPSWRD_WQX-GOGA_CCSF_OM10_19940315_1434708,12.6,1.0,12.6,4.9399999999999995,7.95,GOGA0003,1994-03-15,-122.520337,37.763828,1994,3,15,1,0,12.6,12.6,4.9399999999999995,7.95,12.6,12.6,4.9399999999999995,7.95,12.599999999999998
620,11NPSWRD_WQX-GOGA_CCSF_OM10_19940315_1434710,12.6,1.0,12.6,4.9399999999999995,7.95,GOGA0003,1994-03-15,-122.520337,37.763828,1994,3,15,1,0,12.6,12.6,4.9399999999999995,7.95,12.6,12.6,4.9399999999999995,7.95,12.599999999999998
621,11NPSWRD_WQX-GOGA_CCSF_OM10_19940315_1434711,12.6,1.0,12.6,4.9399999999999995,7.95,GOGA0003,1994-03-15,-122.520337,37.763828,1994,3,15,1,0,12.6,12.6,4.9399999999999995,7.95,12.6,12.6,4.9399999999999995,7.95,12.599999999999998
627,11NPSWRD_WQX-GOGA_CCSF_OM10_19940913_1434725,14.9,1.0,14.9,4.9399999999999995,7.92,GOGA0003,1994-09-13,-122.520337,37.763828,1994,9,13,1,0,12.6,12.6,4.9399999999999995,7.95,12.6,12.6,4.9399999999999995,7.95,14.900000000000018
628,11NPSWRD_WQX-GOGA_CCSF_OM10_19940913_1434727,14.9,1.0,14.9,4.9399999999999995,7.92,GOGA0003,1994-09-13,-122.520337,37.763828,1994,9,13,1,0,14.9,14.9,4.9399999999999995,7.92,14.9,14.9,4.9399999999999995,7.92,14.900000000000018
629,11NPSWRD_WQX-GOGA_CCSF_OM10_19940913_1434729,14.6,1.0,14.6,4.9399999999999995,7.91,GOGA0003,1994-09-13,-122.520337,37.763828,1994,9,13,1,0,14.9,14.9,4.9399999999999995,7.92,14.9,14.9,4.9399999999999995,7.92,14.599999999999984
630,11NPSWRD_WQX-GOGA_CCSF_OM10_19940913_1434731,14.4,1.0,14.4,4.9399999999999995,7.9,GOGA0003,1994-09-13,-122.520337,37.763828,1994,9,13,1,0,14.6,14.6,4.9399999999999995,7.91,14.6,14.6,4.9399999999999995,7.91,14.400000000000013
631,11NPSWRD_WQX-GOGA_CCSF_OM10_19940913_1434733,14.3,1.0,14.3,4.9399999999999995,7.9,GOGA0003,1994-09-13,-122.520337,37.763828,1994,9,13,1,0,14.4,14.4,4.9399999999999995,7.9,14.4,14.4,4.9399999999999995,7.9,14.299999999999976
632,11NPSWRD_WQX-GOGA_CCSF_OM10_19940913_1434734,14.2,1.0,14.2,4.9399999999999995,7.9,GOGA0003,1994-09-13,-122.520337,37.763828,1994,9,13,1,0,14.3,14.3,4.9399999999999995,7.9,14.3,14.3,4.9399999999999995,7.9,14.200000000000024
633,11NPSWRD_WQX-GOGA_CCSF_OM10_19941206_1434737,11.0,1.0,11.0,4.9399999999999995,8.11,GOGA0003,1994-12-06,-122.520337,37.763828,1994,12,6,1,0,14.2,14.2,4.9399999999999995,7.9,14.2,14.2,4.9399999999999995,7.9,11.0
634,11NPSWRD_WQX-GOGA_CCSF_OM10_19941206_1434739,11.0,1.0,11.0,4.9399999999999995,8.11,GOGA0003,1994-12-06,-122.520337,37.763828,1994,12,6,1,0,11.0,11.0,4.9399999999999995,8.11,11.0,11.0,4.9399999999999995,8.11,11.0
635,11NPSWRD_WQX-GOGA_CCSF_OM10_19941206_1434741,11.0,1.0,11.0,4.9399999999999995,8.11,GOGA0003,1994-12-06,-122.520337,37.763828,1994,12,6,1,0,11.0,11.0,4.9399999999999995,8.11,11.0,11.0,4.9399999999999995,8.11,11.0
636,11NPSWRD_WQX-GOGA_CCSF_OM10_19941206_1434742,11.0,1.0,11.0,4.9399999999999995,8.11,GOGA0003,1994-12-06,-122.520337,37.763828,1994,12,6,1,0,11.0,11.0,4.9399999999999995,8.11,11.0,11.0,4.9399999999999995,8.11,11.0
637,11NPSWRD_WQX-GOGA_CCSF_OM10_19941206_1434744,11.0,1.0,11.0,4.9399999999999995,8.11,GOGA0003,1994-12-06,-122.520337,37.763828,1994,12,6,1,0,11.0,11.0,4.9399999999999995,8.11,11.0,11.0,4.9399999999999995,8.11,11.0
638,11NPSWRD_WQX-GOGA_CCSF_OM10_19941206_1434746,11.0,1.0,11.0,4.9399999999999995,8.11,GOGA0003,1994-12-06,-122.520337,37.763828,1994,12,6,1,0,11.0,11.0,4.9399999999999995,8.11,11.0,11.0,4.9399999999999995,8.11,11.0
639,11NPSWRD_WQX-GOGA_CCSF_OM10_19941206_1434747,11.0,1.0,11.0,4.9399999999999995,8.11,GOGA0003,1994-12-06,-122.520337,37.763828,1994,12,6,1,0,11.0,11.0,4.9399999999999995,8.11,11.0,11.0,4.9399999999999995,8.11,11.0
640,11NPSWRD_WQX-GOGA_CCSF_OM10_19950301_1434750,13.7,1.0,13.7,4.9399999999999995,8.36,GOGA0003,1995-03-01,-122.520337,37.763828,1995,3,1,2,0,11.0,11.0,4.9399999999999995,8.11,11.0,11.0,4.9399999999999995,8.11,13.699600000000023
641,11NPSWRD_WQX-GOGA_CCSF_OM10_19950301_1434752,13.1,1.0,13.1,4.9399999999999995,8.37,GOGA0003,1995-03-01,-122.520337,37.763828,1995,3,1,2,0,13.7,13.7,4.9399999999999995,8.36,13.7,13.7,4.9399999999999995,8.36,13.099999999999993
642,11NPSWRD_WQX-GOGA_CCSF_OM10_19950301_1434754,12.9,1.0,12.9,4.9399999999999995,8.37,GOGA0003,1995-03-01,-122.520337,37.763828,1995,3,1,2,0,13.1,13.1,4.9399999999999995,8.37,13.1,13.1,4.9399999999999995,8.37,12.900000000000004
643,11NPSWRD_WQX-GOGA_CCSF_OM10_19950301_1434755,12.9,1.0,12.9,4.9399999999999995,8.38,GOGA0003,1995-03-01,-122.520337,37.763828,1995,3,1,2,0,12.9,12.9,4.9399999999999995,8.37,12.9,12.9,4.9399999999999995,8.37,12.900000000000004
644,11NPSWRD_WQX-GOGA_CCSF_OM10_19950301_1434757,12.9,1.0,12.9,4.9399999999999995,8.38,GOGA0003,1995-03-01,-122.520337,37.763828,1995,3,1,2,0,12.9,12.9,4.9399999999999995,8.38,12.9,12.9,4.9399999999999995,8.38,12.900000000000004
645,11NPSWRD_WQX-GOGA_CCSF_OM10_19950301_1434759,12.9,1.0,12.9,4.9399999999999995,8.38,GOGA0003,1995-03-01,-122.520337,37.763828,1995,3,1,2,0,12.9,12.9,4.9399999999999995,8.38,12.9,12.9,4.9399999999999995,8.38,12.900000000000004
646,11NPSWRD_WQX-GOGA_CCSF_OM10_19950301_1434760,12.9,1.0,12.9,4.9399999999999995,8.39,GOGA0003,1995-03-01,-122.520337,37.763828,1995,3,1,2,0,12.9,12.9,4.9399999999999995,8.38,12.9,12.9,4.9399999999999995,8.38,12.900000000000004
647,11NPSWRD_WQX-GOGA_CCSF_OM10_19950628_1434763,13.5,1.0,13.5,4.9399999999999995,8.72,GOGA0003,1995-06-28,-122.520337,37.763828,1995,6,28,2,0,12.9,12.9,4.9399999999999995,8.39,12.9,12.9,4.9399999999999995,8.39,13.499400000000001
648,11NPSWRD_WQX-GOGA_CCSF_OM10_19950628_1434765,13.5,1.0,13.5,4.9399999999999995,8.75,GOGA0003,1995-06-28,-122.520337,37.763828,1995,6,28,2,0,13.5,13.5,4.9399999999999995,8.72,13.5,13.5,4.9399999999999995,8.72,13.499400000000001
649,11NPSWRD_WQX-GOGA_CCSF_OM10_19950628_1434767,12.8,1.0,12.8,4.9399999999999995,8.7,GOGA0003,1995-06-28,-122.520337,37.763828,1995,6,28,2,0,13.5,13.5,4.9399999999999995,8.75,13.5,13.5,4.9399999999999995,8.75,12.799999999999978
650,11NPSWRD_WQX-GOGA_CCSF_OM10_19950628_1434768,12.6,1.0,12.6,4.9399999999999995,8.66,GOGA0003,1995-06-28,-122.520337,37.763828,1995,6,28,2,0,12.8,12.8,4.9399999999999995,8.7,12.8,12.8,4.9399999999999995,8.7,12.599999999999998
651,11NPSWRD_WQX-GOGA_CCSF_OM10_19950628_1434770,12.6,1.0,12.6,4.9399999999999995,8.64,GOGA0003,1995-06-28,-122.520337,37.763828,1995,6,28,2,0,12.6,12.6,4.9399999999999995,8.66,12.6,12.6,4.9399999999999995,8.66,12.599999999999998
652,11NPSWRD_WQX-GOGA_CCSF_OM10_19950628_1434772,12.5,1.0,12.5,4.9399999999999995,8.62,GOGA0003,1995-06-28,-122.520337,37.763828,1995,6,28,2,0,12.6,12.6,4.9399999999999995,8.64,12.6,12.6,4.9399999999999995,8.64,12.5
653,11NPSWRD_WQX-GOGA_CCSF_OM10_19950628_1434773,12.5,1.0,12.5,4.9399999999999995,8.61,GOGA0003,1995-06-28,-122.520337,37.763828,1995,6,28,2,0,12.5,12.5,4.9399999999999995,8.62,12.5,12.5,4.9399999999999995,8.62,12.5
654,11NPSWRD_WQX-GOGA_CCSF_OM10_19950914_1434776,14.1,1.0,14.1,4.9399999999999995,8.12,GOGA0003,1995-09-14,-122.520337,37.763828,1995,9,14,3,0,12.5,12.5,4.9399999999999995,8.61,12.5,12.5,4.9399999999999995,8.61,14.099999999999987
655,11NPSWRD_WQX-GOGA_CCSF_OM10_19950914_1434778,13.9,1.0,13.9,4.9399999999999995,8.13,GOGA0003,1995-09-14,-122.520337,37.763828,1995,9,14,3,0,14.1,14.1,4.9399999999999995,8.12,14.1,14.1,4.9399999999999995,8.12,13.900000000000011
656,11NPSWRD_WQX-GOGA_CCSF_OM10_19950914_1434780,13.0,1.0,13.0,4.9399999999999995,8.11,GOGA0003,1995-09-14,-122.520337,37.763828,1995,9,14,3,0,13.9,13.9,4.9399999999999995,8.13,13.9,13.9,4.9399999999999995,8.13,13.0
657,11NPSWRD_WQX-GOGA_CCSF_OM10_19950914_1434782,12.6,1.0,12.6,4.9399999999999995,8.11,GOGA0003,1995-09-14,-122.520337,37.763828,1995,9,14,3,0,13.0,13.0,4.9399999999999995,8.11,13.0,13.0,4.9399999999999995,8.11,12.599999999999998
658,11NPSWRD_WQX-GOGA_CCSF_OM10_19950914_1434784,12.2,1.0,12.2,4.9399999999999995,8.11,GOGA0003,1995-09-14,-122.520337,37.763828,1995,9,14,3,0,12.6,12.6,4.9399999999999995,8.11,12.6,12.6,4.9399999999999995,8.11,12.200000000000022
659,11NPSWRD_WQX-GOGA_CCSF_OM10_19950914_1434785,12.5,1.0,12.5,4.9399999999999995,8.11,GOGA0003,1995-09-14,-122.520337,37.763828,1995,9,14,3,0,12.2,12.2,4.9399999999999995,8.11,12.2,12.2,4.9399999999999995,8.11,12.5
660,11NPSWRD_WQX-GOGA_CCSF_OM10_19951205_1434788,12.6,1.0,12.6,4.9399999999999995,7.94,GOGA0003,1995-12-05,-122.520337,37.763828,1995,12,5,1,0,12.5,12.5,4.9399999999999995,8.11,12.5,12.5,4.9399999999999995,8.11,12.599999999999998
661,11NPSWRD_WQX-GOGA_CCSF_OM10_19951205_1434790,12.4,1.0,12.4,4.9399999999999995,7.95,GOGA0003,1995-12-05,-122.520337,37.763828,1995,12,5,1,0,12.6,12.6,4.9399999999999995,7.94,12.6,12.6,4.9399999999999995,7.94,12.400000000000002
662,11NPSWRD_WQX-GOGA_CCSF_OM10_19951205_1434792,12.5,1.0,12.5,4.9399999999999995,7.96,GOGA0003,1995-12-05,-122.520337,37.763828,1995,12,5,1,0,12.4,12.4,4.9399999999999995,7.95,12.4,12.4,4.9399999999999995,7.95,12.5
663,11NPSWRD_WQX-GOGA_CCSF_OM10_19951205_1434793,12.3,1.0,12.3,4.9399999999999995,7.98,GOGA0003,1995-12-05,-122.520337,37.763828,1995,12,5,1,0,12.5,12.5,4.9399999999999995,7.96,12.5,12.5,4.9399999999999995,7.96,12.299999999999978
664,11NPSWRD_WQX-GOGA_CCSF_OM10_19951205_1434795,12.3,1.0,12.3,4.9399999999999995,8.01,GOGA0003,1995-12-05,-122.520337,37.763828,1995,12,5,1,0,12.3,12.3,4.9399999999999995,7.98,12.3,12.3,4.9399999999999995,7.98,12.299999999999978
665,11NPSWRD_WQX-GOGA_CCSF_OM10_19951205_1434797,12.3,1.0,12.3,4.9399999999999995,8.01,GOGA0003,1995-12-05,-122.520337,37.763828,1995,12,5,1,0,12.3,12.3,4.9399999999999995,8.01,12.3,12.3,4.9399999999999995,8.01,12.299999999999978
666,11NPSWRD_WQX-GOGA_CCSF_OM10_19951205_1434798,12.3,1.0,12.3,4.9399999999999995,8.0,GOGA0003,1995-12-05,-122.520337,37.763828,1995,12,5,1,0,12.3,12.3,4.9399999999999995,8.01,12.3,12.3,4.9399999999999995,8.01,12.299999999999978
667,11NPSWRD_WQX-GOGA_CCSF_OM10_19960314_1434806,13.3,1.0,13.3,4.9399999999999995,8.15,GOGA0003,1996-03-14,-122.520337,37.763828,1996,3,14,3,0,12.3,12.3,4.9399999999999995,8.0,12.3,12.3,4.9399999999999995,8.0,13.299999999999976
668,11NPSWRD_WQX-GOGA_CCSF_OM10_19960314_1434807,13.4,1.0,13.4,4.9399999999999995,8.15,GOGA0003,1996-03-14,-122.520337,37.763828,1996,3,14,3,0,13.3,13.3,4.9399999999999995,8.15,13.3,13.3,4.9399999999999995,8.15,13.40000000000001
669,11NPSWRD_WQX-GOGA_CCSF_OM10_19960314_1434808,13.4,1.0,13.4,4.9399999999999995,8.15,GOGA0003,1996-03-14,-122.520337,37.763828,1996,3,14,3,0,13.4,13.4,4.9399999999999995,8.15,13.4,13.4,4.9399999999999995,8.15,13.40000000000001
670,11NPSWRD_WQX-GOGA_CCSF_OM10_19960314_1434809,13.2,1.0,13.2,4.9399999999999995,8.14,GOGA0003,1996-03-14,-122.520337,37.763828,1996,3,14,3,0,13.4,13.4,4.9399999999999995,8.15,13.4,13.4,4.9399999999999995,8.15,13.200000000000024
671,11NPSWRD_WQX-GOGA_CCSF_OM10_19960314_1434810,13.2,1.0,13.2,4.9399999999999995,8.13,GOGA0003,1996-03-14,-122.520337,37.763828,1996,3,14,3,0,13.2,13.2,4.9399999999999995,8.14,13.2,13.2,4.9399999999999995,8.14,13.200000000000024
672,11NPSWRD_WQX-GOGA_CCSF_OM10_19960314_1434811,13.2,1.0,13.2,4.9399999999999995,8.13,GOGA0003,1996-03-14,-122.520337,37.763828,1996,3,14,3,0,13.2,13.2,4.9399999999999995,8.13,13.2,13.2,4.9399999999999995,8.13,13.200000000000024
673,11NPSWRD_WQX-GOGA_CCSF_OM10_19960625_1434813,12.1,1.0,12.1,4.9399999999999995,7.8,GOGA0003,1996-06-25,-122.520337,37.763828,1996,6,25,1,0,13.2,13.2,4.9399999999999995,8.13,13.2,13.2,4.9399999999999995,8.13,12.1
