OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-CA,USGS California Water Science Center,nwisca.01.98803362,Sample-Routine,Water,Groundwater,1988-05-03,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374235122283801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28540844,,,"Sodium, percent total cations",,29,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98803362,Sample-Routine,Water,Groundwater,1988-05-03,13:00:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374235122283801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28540845,,,Potassium,Dissolved,1.80,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800989,Sample-Routine,Water,Groundwater,1988-05-03,14:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374523122300901,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497706,,,Calcium,Dissolved,34.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800989,Sample-Routine,Water,Groundwater,1988-05-03,14:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374523122300901,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497707,,,Magnesium,Dissolved,35.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800989,Sample-Routine,Water,Groundwater,1988-05-03,14:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374523122300901,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497708,,,Sodium,Dissolved,31.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800989,Sample-Routine,Water,Groundwater,1988-05-03,14:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374523122300901,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497710,,,"Sodium, percent total cations",,22,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800989,Sample-Routine,Water,Groundwater,1988-05-03,14:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374523122300901,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497711,,,Potassium,Dissolved,5.40,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900298,Sample-Routine,Water,Groundwater,1988-12-05,13:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374717122280701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553239,,,Calcium,Dissolved,35.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900298,Sample-Routine,Water,Groundwater,1988-12-05,13:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374717122280701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553240,,,Magnesium,Dissolved,77.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900298,Sample-Routine,Water,Groundwater,1988-12-05,13:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374717122280701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553241,,,Sodium,Dissolved,76.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900298,Sample-Routine,Water,Groundwater,1988-12-05,13:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374717122280701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553243,,,"Sodium, percent total cations",,29,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900298,Sample-Routine,Water,Groundwater,1988-12-05,13:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374717122280701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553244,,,Potassium,Dissolved,0.90,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800471,Sample-Routine,Water,Groundwater,1988-02-29,11:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374346122300501,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28486966,,,Calcium,Dissolved,42.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800471,Sample-Routine,Water,Groundwater,1988-02-29,11:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374346122300501,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28486967,,,Magnesium,Dissolved,48.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800471,Sample-Routine,Water,Groundwater,1988-02-29,11:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374346122300501,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28486968,,,Sodium,Dissolved,89.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800471,Sample-Routine,Water,Groundwater,1988-02-29,11:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374346122300501,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28486970,,,"Sodium, percent total cations",,39,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800471,Sample-Routine,Water,Groundwater,1988-02-29,11:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374346122300501,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28486971,,,Potassium,Dissolved,4.20,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900300,Sample-Routine,Water,Groundwater,1988-12-05,15:15:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374647122274401,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553303,,,Calcium,Dissolved,43.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900300,Sample-Routine,Water,Groundwater,1988-12-05,15:15:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374647122274401,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553304,,,Magnesium,Dissolved,61.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900300,Sample-Routine,Water,Groundwater,1988-12-05,15:15:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374647122274401,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553305,,,Sodium,Dissolved,31.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900300,Sample-Routine,Water,Groundwater,1988-12-05,15:15:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374647122274401,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553307,,,"Sodium, percent total cations",,16,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900300,Sample-Routine,Water,Groundwater,1988-12-05,15:15:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374647122274401,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553308,,,Potassium,Dissolved,0.80,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800485,Sample-Routine,Water,Groundwater,1988-03-02,09:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374558122281001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487253,,,Calcium,Dissolved,32.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800485,Sample-Routine,Water,Groundwater,1988-03-02,09:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374558122281001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487254,,,Magnesium,Dissolved,41.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800485,Sample-Routine,Water,Groundwater,1988-03-02,09:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374558122281001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487255,,,Sodium,Dissolved,26.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800485,Sample-Routine,Water,Groundwater,1988-03-02,09:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374558122281001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487257,,,"Sodium, percent total cations",,18,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800485,Sample-Routine,Water,Groundwater,1988-03-02,09:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374558122281001,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487258,,,Potassium,Dissolved,2.40,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802629,Sample-Routine,Water,Surface Water,1988-03-01,08:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534150,,,Calcium,Dissolved,31.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802629,Sample-Routine,Water,Surface Water,1988-03-01,08:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534151,,,Magnesium,Dissolved,33.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802629,Sample-Routine,Water,Surface Water,1988-03-01,08:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534152,,,Sodium,Dissolved,59.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802629,Sample-Routine,Water,Surface Water,1988-03-01,08:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534154,,,"Sodium, percent total cations",,37,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98802629,Sample-Routine,Water,Surface Water,1988-03-01,08:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374330122295601,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28534155,,,Potassium,Dissolved,2.10,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800497,Sample-Routine,Water,Groundwater,1988-02-29,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122300701,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487639,,,Calcium,Dissolved,13.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800497,Sample-Routine,Water,Groundwater,1988-02-29,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122300701,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487640,,,Magnesium,Dissolved,15.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800497,Sample-Routine,Water,Groundwater,1988-02-29,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122300701,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487641,,,Sodium,Dissolved,46.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800497,Sample-Routine,Water,Groundwater,1988-02-29,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122300701,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487643,,,"Sodium, percent total cations",,51,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800497,Sample-Routine,Water,Groundwater,1988-02-29,15:30:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374409122300701,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487644,,,Potassium,Dissolved,1.00,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800482,Sample-Routine,Water,Groundwater,1988-03-01,15:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374516122302701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487167,,,Calcium,Dissolved,47.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800482,Sample-Routine,Water,Groundwater,1988-03-01,15:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374516122302701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487168,,,Magnesium,Dissolved,38.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800482,Sample-Routine,Water,Groundwater,1988-03-01,15:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374516122302701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487169,,,Sodium,Dissolved,70.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800482,Sample-Routine,Water,Groundwater,1988-03-01,15:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374516122302701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487171,,,"Sodium, percent total cations",,35,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800482,Sample-Routine,Water,Groundwater,1988-03-01,15:45:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374516122302701,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28487172,,,Potassium,Dissolved,12.0,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800997,Sample-Routine,Water,Groundwater,1988-05-04,09:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374555122302801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497824,,,Calcium,Dissolved,25.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800997,Sample-Routine,Water,Groundwater,1988-05-04,09:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374555122302801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497825,,,Magnesium,Dissolved,29.0,mg/l,,Historical,,Actual,,,,,,,,,,,00925,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800997,Sample-Routine,Water,Groundwater,1988-05-04,09:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374555122302801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497826,,,Sodium,Dissolved,26.0,mg/l,,Historical,,Actual,,,,,,,,,,,00930,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800997,Sample-Routine,Water,Groundwater,1988-05-04,09:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374555122302801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497828,,,"Sodium, percent total cations",,24,%,,Historical,,Actual,,,,,,,,,,,00932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98800997,Sample-Routine,Water,Groundwater,1988-05-04,09:30:00,PDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374555122302801,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28497829,,,Potassium,Dissolved,1.70,mg/l,,Historical,,Actual,,,,,,,,,,,00935,,,,,,,,,AA030,USGS,"Potassium, wf, direct AAS (NWQL)",,"USGS TWRI 5-A1/1989, p 393",,,,,,,,,,NWIS
USGS-CA,USGS California Water Science Center,nwisca.01.98900292,Sample-Routine,Water,Groundwater,1988-12-06,14:00:00,PST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-374716122285301,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-28553046,,,Calcium,Dissolved,28.0,mg/l,,Historical,,Actual,,,,,,,,,,,00915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
