OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,MonitoringLocationIdentifier,ResultIdentifier,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassInformationUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationUrl,ProviderName
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2782751,2022-06-27,11:25:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-950466864,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C008804-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2782700,2022-06-13,13:00:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-950466817,,,,Enterococcus,,14,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C008494-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790174,2022-09-14,13:17:00,PST,CABEACH_WQX-Crown Bird Sanctuary,STORET-966505215,,,,Fecal Coliform,,14,cfu/100mL,,Final,,Actual,,,,,,,,,,Follow-up to C010629-06,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C012163-06,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2748593,2022-01-18,12:34:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-950462041,,,,Fecal Coliform,,16,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C005484-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2776094,2022-05-23,09:13:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-950463084,,,,Fecal Coliform,,8,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C008014-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790196,2022-09-12,12:18:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-966481204,,,,Total Coliform,,52,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C010629-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2788146,2022-02-14,10:50:00,PST,CABEACH_WQX-Crown Bath House,STORET-966497188,,,,Enterococcus,,260,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C006028-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2782706,2022-06-13,13:19:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-950465329,,,,Enterococcus,,9,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C008494-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2770406,2022-05-02,13:25:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-950464851,,,,Enterococcus,,660,cfu/100mL,,Final,,Actual,,,,,,,,,,MF colony count exceeds the method counting range of 20-60 colonies,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C007580-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2788108,2022-08-01,13:15:00,PST,CABEACH_WQX-Crown Bath House,STORET-966489165,,,,Fecal Coliform,,48,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C009634-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2802816,2022-10-17,09:34:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-966509506,,,,Fecal Coliform,,2,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C011563-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2758237,2022-03-29,11:00:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-950464191,,,,Total Coliform,,97,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C006831-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2810258,2022-11-14,12:45:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-966484445,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,Q-qualified due to lab error during incubation.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C012040-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790593,2022-09-19,10:10:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-966499639,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C010798-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2796212,2022-10-03,09:32:00,PST,CABEACH_WQX-Crown Bath House,STORET-966493764,,,,Total Coliform,,52,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C011141-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2754135,2022-03-02,10:35:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-950465703,,,,Enterococcus,,15,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C007563-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2754093,2022-02-16,10:17:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-950465318,,,,Enterococcus,,2,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C007289-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2785715,2022-07-11,12:27:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-966502547,,,,Total Coliform,,1200,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C009166-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2758233,2022-03-29,10:50:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-950462069,,,,Fecal Coliform,,17,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C006831-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790624,2022-09-26,12:30:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-966499294,,,,Fecal Coliform,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C010990-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2782705,2022-06-13,13:19:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-950465324,,,,Total Coliform,,200,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C008494-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2810253,2022-11-14,12:35:00,PST,CABEACH_WQX-Crown Bird Sanctuary,STORET-966511797,,,,Fecal Coliform,,87,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C012040-06,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2754121,2022-02-28,10:24:00,PST,CABEACH_WQX-Crown Crab Cove,STORET-950465814,,,,Fecal Coliform,,11,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C006295-01,,,,,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-2041be50-f7c8-11ec-b179-afa6f20e1e5e~Q,2022-06-12,18:45:00,MST,NALMS-F234279,STORET-1035943013,,,,pH,,7.5,None,,Final,,Actual,,,,,,,,,,"Entry Environment: Near ShoreEntry location_id: USA-234279 Entry site:  Entry Lake: Lake Merritt, Alameda County, CA, USA Site site_id:  Entry UUID: 2041be50-f7c8-11ec-b179-afa6f20e1e5e Entry User ID: 12487",,1,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2743663,2022-01-03,12:25:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-950465263,,,,Total Coliform,,16000,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C005178-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2743660,2022-01-03,12:17:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-950461998,,,,Fecal Coliform,,38,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C005178-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790243,2022-08-29,13:04:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-966492092,,,,Fecal Coliform,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C010281-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2785722,2022-07-11,12:40:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-966490478,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C009166-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2782732,2022-06-21,09:01:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-950466839,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C008673-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790596,2022-09-19,10:19:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-966486399,,,,Enterococcus,,2,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C010798-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2761747,2022-04-04,14:27:00,PST,CABEACH_WQX-Crown Crab Cove,STORET-950465859,,,,Enterococcus,,3,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C006966-01,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2758241,2022-03-29,11:12:00,PST,CABEACH_WQX-Crown Bath House,STORET-950467416,,,,Enterococcus,,19,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C006831-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790186,2022-09-12,11:48:00,PST,CABEACH_WQX-Crown Bird Sanctuary,STORET-966488551,,,,Fecal Coliform,,140,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C010629-06,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2776119,2022-06-01,11:35:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-950466325,,,,Total Coliform,,31,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C008152-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790626,2022-09-26,12:30:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-966484521,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C010990-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790250,2022-08-29,13:25:00,PST,CABEACH_WQX-Crown Bath House,STORET-966503310,,,,Total Coliform,,130,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C010281-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790591,2022-09-19,10:10:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-966479069,,,,Fecal Coliform,,11,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C010798-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2754115,2022-02-28,10:08:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-950463688,,,,Fecal Coliform,,7,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C006295-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790629,2022-09-26,12:40:00,PST,CABEACH_WQX-Crown Bath House,STORET-966502802,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C010990-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2788105,2022-08-01,13:05:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-966496963,,,,Fecal Coliform,,13,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C009634-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2796255,2022-10-11,11:58:00,PST,CABEACH_WQX-Crown Bath House,STORET-966488913,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C011405-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2764274,2022-04-25,10:42:00,PST,CABEACH_WQX-Crown Bird Sanctuary,STORET-950460857,,,,Fecal Coliform,,2,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C007444-06,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2761764,2022-04-11,10:45:00,PST,CABEACH_WQX-Crown Bird Sanctuary,STORET-950460837,,,,Enterococcus,,38,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C007132-06,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2761754,2022-04-11,10:12:00,PST,CABEACH_WQX-Crown Windsurfer Corner,STORET-950464234,,,,Total Coliform,,120,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C007132-03,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790287,2022-08-15,12:38:00,PST,CABEACH_WQX-Crown Bird Sanctuary,STORET-966504967,,,,Enterococcus,,11,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C009989-06,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2776105,2022-05-23,09:41:00,PST,CABEACH_WQX-Crown Crab Cove,STORET-950466918,,,,Enterococcus,,9,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C008014-01,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2802821,2022-10-17,09:42:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-966493303,,,,Enterococcus,,1,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C011563-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790266,2022-08-22,10:42:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-966494509,,,,Enterococcus,,2,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C010148-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2788088,2022-07-25,13:06:00,PST,CABEACH_WQX-Crown Bath House,STORET-966505038,,,,Total Coliform,,420,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C009483-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2782775,2022-07-05,08:13:00,PST,CABEACH_WQX-Crown Crab Cove,STORET-966512008,,,,Enterococcus,,5,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C008992-01,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790264,2022-08-22,10:42:00,PST,CABEACH_WQX-Crown 2001 Shoreline Dr.,STORET-966508224,,,,Fecal Coliform,,4,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C010148-05,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2754112,2022-02-28,09:56:00,PST,CABEACH_WQX-Crown Sunset Rd.,STORET-950462058,,,,Fecal Coliform,,27,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C006295-04,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790199,2022-09-12,12:28:00,PST,CABEACH_WQX-Crown Bath House,STORET-966497189,,,,Total Coliform,,52,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C010629-02,,,,,,,,,,,,,,,STORET
NALMS,North American Lake Management Society,NALMS-203a2500-f7c8-11ec-8d81-877a06d2df68~Q,2022-06-12,18:45:00,MST,NALMS-F234279,STORET-1035943011,,,,"Temperature, water",,21.5,deg C,,Final,,Actual,,,,,,,,,,"Entry Environment: Near ShoreEntry location_id: USA-234279 Entry site:  Entry Lake: Lake Merritt, Alameda County, CA, USA Site site_id:  Entry UUID: 203a2500-f7c8-11ec-8d81-877a06d2df68 Entry User ID: 12487",,1,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2743679,2022-01-05,12:28:00,PST,CABEACH_WQX-Crown Bath House,STORET-950466904,,,,Total Coliform,,20,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C006416-02,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2743687,2022-01-05,11:45:00,PST,CABEACH_WQX-Crown Bird Sanctuary,STORET-950459824,,,,Fecal Coliform,,12,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C006416-06,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2810270,2022-11-14,13:21:00,PST,CABEACH_WQX-Crown Crab Cove,STORET-966499640,,,,Enterococcus,,7,cfu/100mL,,Final,,Actual,,,,,,,,,,Q-qualified due to lab error during incubation.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,4,CABEACH_WQX,EPA 1600,,,,C012040-01,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2810269,2022-11-14,13:21:00,PST,CABEACH_WQX-Crown Crab Cove,STORET-966499990,,,,Total Coliform,,20,MPN/100mL,,Final,,Actual,,,,,,,,,,CDPH acknowledges that Colilert overestimates Total Coliformss as compared to other analytical methods.,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,12,CABEACH_WQX,MF (APHA 9222B),,,,C012040-01,,,,,,,,,,,,,,,STORET
CABEACH_WQX,California State Water Resource Control Board,CABEACH_WQX-2790198,2022-09-12,12:28:00,PST,CABEACH_WQX-Crown Bath House,STORET-966491837,,,,Fecal Coliform,,4,cfu/100mL,,Final,,Actual,,,,,,,,,,,,0.1,m,,,,,,,,,,,,,,,,,,,,,,,,,7,CABEACH_WQX,MF (APHA 9222 D),,,,C010629-02,,,,,,,,,,,,,,,STORET
