OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,LocalAqfrName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_COE_NMERC,NORTH LAKE MERCED,Lake,"THE STATION IS LOCATED ON THE SAN FRANCISCO SOUTH; CA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS LOCATED AT NORTH LAKE MERCED (EXACT SAMPLING COORDS. UNKNOWN) AND IS OUTSIDE OF GOLDEN GATE NATIONAL RECREATION AREA.  DATA ARE FROM A REPORT BY MAJOR WILLIAM W. HARTS; CORP OF ENGINEERS; ""REPORT UPON THE EXPANSION AND DEVELOPMENT OF THE PRESIDIO OF SAN FRANCISCO; CALIFORNIA""; JANUARY 1907.  ASSUMPTIONS HAVE BEEN MADE ABOUT SAMPLING LOCATIONS; SAMPLING METHODS; AND METHODS OF ANALYSIS.  FOR MORE INFORMATION ON THIS REPORT CONTACT THE CHIEF OF RESOURCES AT GOLDEN GATE NRA; FORT MASON; BUILDING 201; SAN FRANCISCO CA 941231308 (TEL. 4155614620).  DATA WERE PROCESSED AND UPLOADED TO STORET BY ADRIANE PETERSEN; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE",18050006,,,,,37.7325000000,-122.4991389000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_COE_PILAR,LAKE PILARCITOS (PILARCITOS RESERVOIR),Reservoir,"THE STATION IS LOCATED ON THE MONTARA MOUNTAIN CA 7.5 MINUTE SERIES (TOPO.) QUADRANGLE.  THE SITE IS LOCATED AT PILARCITOS RESERVOIR (EXACT SAMPLING COORDS. UNKNOWN) AND IS INSIDE OF GOLDEN GATE NATIONAL REC REATION AREA (GOGA).  DATA ARE FROM A REPORT BY MAJOR WILLIAM W. HARTS; CORP OF ENGINEERS; ""REPORT UPON THE EXPANSION AND DEVELOPMENT OF THE PRESIDIO OF SAN FRANCISCO; CALIFORNIA""; JANUARY 1907.  LITTLE IS KNOWN ABOUT WHAT THIS SITE WAS LIKE IN 1906; THEREFORE WE ARE ASSUMING THAT ALL RESERVOIRS IN THIS REPORT WERE UNTREATED AND UNCOVERED.  SOME OF THE RESERVOIRS THAT EXIST TODAY ARE NOW TREATED AND COVERED.  OTHER ASSUMPTIONS HAVE BEEN MADE REGARDING SAMPLING LOCATIONS; SAMPLING METHODS; AND METHODS OF ANALYSIS.  FOR MORE INFORMATION ON THIS REPORT CONTACT GOLDEN GATE NRA; FORT MASON; BLDG. 201; SAN FRANCISCO CA 94123 (TEL. 4155614620).  DATA WERE PROCESSED AND UPLOADED TO STORET BY ADRIANE PETERSEN; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DR. SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /RESERV/TYPA/AMBNT",18050006,,,,,37.5492500000,-122.4213056000,0,,,Unknown,NAD27,,,,,,,US,06,081,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_COE_SANAN,LAKE SAN ANDREAS (SAN ANDREAS RESERVOIR),Reservoir,"THE STATION IS LOCATED ON THE MONTARA MOUNTAIN CA 7.5 MINUTE SERIES (TOPO.) QUADRANGLE.  THE SITE IS LOCATED AT SAN ANDREAS RESERVOIR (EXACT SAMPLING COORDS. UNKNOWN) AND IS INSIDE OF GOLDEN GATE NATIONAL REC REATION AREA (GOGA).  DATA ARE FROM A REPORT BY MAJOR WILLIAM W. HARTS; CORP OF ENGINEERS; ""REPORT UPON THE EXPANSION AND DEVELOPMENT OF THE PRESIDIO OF SAN FRANCISCO; CALIFORNIA""; JANUARY 1907.  LITTLE IS KNOWN ABOUT WHAT THIS SITE WAS LIKE IN 1906; THEREFORE; WE ARE ASSUMING THAT ALL RESERVOIRS IN THIS REPORT WERE UNTREATED AND UNCOVERED.  SOME OF THE RESERVOIRS THAT EXIST TODAY ARE NOW TREATED AND COVERED.  OTHER ASSUMPTIONS HAVE BEEN MADE REGARDING SAMPLING LOCATIONS; SAMPLING METHODS; AND METHODS OF ANALYSIS.  FOR MORE INFORMATION ON THIS REPORT CONTACT GOLDEN GATE NRA; FORT MASON; BLDG. 201; SAN FRANCISCO CA 94123 (TEL. 4155614620).  DATA WERE PROCESSED AND UPLOADED TO STORET BY ADRIANE PETERSEN; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DR. SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /RESERV/TYPA/AMBNT",18050004,,,,,37.5808333000,-122.4099722000,0,,,Unknown,NAD27,,,,,,,US,06,081,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_COE_SMERC,SOUTH LAKE MERCED,Lake,"THE STATION IS LOCATED ON THE SAN FRANCISCO SOUTH; CA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS LOCATED AT SOUTH LAKE MERCED (EXACT SAMPLING COORDS. UNKNOWN) AND IS OUTSIDE OF GOLDEN GATE NATIONAL RECREATION AREA.  DATA ARE FROM A REPORT BY MAJOR WILLIAM W. HARTS; CORP OF ENGINEERS; ""REPORT UPON THE EXPANSION AND DEVELOPMENT OF THE PRESIDIO OF SAN FRANCISCO; CALIFORNIA""; JANUARY 1907.  ASSUMPTIONS HAVE BEEN MADE ABOUT SAMPLING LOCATIONS; SAMPLING METHODS; AND METHODS OF ANALYSIS.  FOR MORE INFORMATION ON THIS REPORT CONTACT THE CHIEF OF RESOURCES AT GOLDEN GATE NRA; FORT MASON; BUILDING 201; SAN FRANCISCO CA 941231308 (TEL. 4155614620).  DATA WERE PROCESSED AND UPLOADED TO STORET BY ADRIANE PETERSEN; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE",18050006,,,,,37.7105556000,-122.4861389000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_COE_UNIVM,UNIVERSITY MOUND RESERVOIR,Reservoir,"THE STATION IS LOCATED ON THE SAN FRANCISCO SOUTH; CA 7.5 MINUTE SERIES (TOPO.) QUAD.  THE SITE IS AT UNIVERSITY MOUND RESERVOIR AT UNIVERSITY STREET AND BACON STREET AND IS OUTSIDE OF GOLDEN GATE NATIONAL REC REATION AREA (GOGA).  DATA ARE FROM A REPORT BY MAJOR WILLIAM W. HARTS; CORP OF ENGINEERS; ""REPORT UPON THE EXPANSION AND DEVELOPMENT OF THE PRESIDIO OF SAN FRANCISCO; CALIFORNIA""; JANUARY 1907.  LITTLE IS KNOWN ABOUT WHAT THIS SITE WAS LIKE IN 1906; THEREFORE; WE ARE ASSUMING THAT ALL RESERVOIRS IN THIS REPORT WERE UNTREATED AND UNCOVERED.  SOME OF THE RESERVOIRS THAT EXIST TODAY ARE NOW TREATED AND COVERED.  OTHER ASSUMPTIONS HAVE BEEN MADE REGARDING SAMPLING LOCATIONS; SAMPLING METHODS; AND METHODS OF ANALYSIS.  FOR MORE INFORMATION ON THIS REPORT CONTACT GOLDEN GATE NRA; FORT MASON; BLDG. 201; SAN FRANCISCO CA 94123 (TEL. 4155614620).  DATA WERE PROCESSED AND UPLOADED TO STORET BY ADRIANE PETERSEN; NATIONAL PARK SERVICE WATER RESOURCES DIVISION; 1201 OAK RIDGE DR. SUITE 250; FORT COLLINS CO 80525 (TEL. 9702253516).***     Legacy STORET Station Type: /RESERV/TYPA/AMBNT",18050004,,,,,37.7255000000,-122.4111389000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_DM_SL1,STORM WATER FROM PARKING AREA NEAR LONG AVENUE,Land Runoff,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  SAMPLES FOR THIS SITE WERE COLLECTED FROM THE STORM RUNOFF AT THE PARKING AREA NORTHWEST OF BUILDING 979 NEAR LONG AVENUE WHICH IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED 23 JANUARY; 6 FEBRUARY; AND 17 FEBRUARY 1994. ALL SAMPLES WERE ANALYZED BY DAMES AND MOORE; 3700 LAKEVILLE HIGHWAY; PETALUMA CALIFORNIA 94954.  THE RESULTS ARE IN ""PRESIDIO OF SAN FRANCISCO STORM WATER MANAGEMENT PLAN"" (PREPARED FOR THE NATIONAL PARK SERVICE; OCTOBER 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM/RUNOFF",18050002,,,,,37.8071389000,-122.4708889000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_DM_SL2,STORM WATER FROM NORTH SIDE OF DOYLE DRIVE,Land Runoff,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  SAMPLES FOR THIS SITE WERE COLLECTED FROM THE STORM RUNOFF AT THE NORTH SIDE OF DOYLE DRIVE NEAR BUILDING 610 WHICH IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED 23 JANUARY; 6 FEBRUARY; AND 17 FEBRUARY 1994.  ALL SAMPLES WERE ANALYZED BY DAMES AND MOORE; 3700 LAKEVILLE HIGHWAY; PETALUMA CALIFORNIA 94954.  THE RESULTS ARE IN ""PRESIDIO OF SAN FRANCISCO STORM WATER MANAGEMENT PLAN"" (PREPARED FOR THE NATIONAL PARK SERVICE; OCTOBER 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM/RUNOFF",18050002,,,,,37.8025278000,-122.4576389000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_DM_SL3,STORM WATER FROM INFANTRY TERRACE,Land Runoff,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  SAMPLES FOR THIS SITE WERE COLLECTED FROM THE STORM RUNOFF AT THE INFANTRY TERRACE NEAR ARGUELLO BLVD. WHICH IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED 23 JANUARY; 6 FEBRUARY; AND 17 FEBRUARY 1994.  ALL SAMPLES WERE ANALYZED BY DAMES AND MOORE; 3700 LAKEVILLE HIGHWAY; PETALUMA CALIFORNIA 94954.  THE RESULTS ARE IN ""PRESIDIO OF SAN FRANCISCO STORM WATER MANAGEMENT PLAN"" (PREPARED FOR THE NATIONAL PARK SERVICE; OCTOBER 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM/RUNOFF",18050002,,,,,37.7966667000,-122.4592222000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_DM_SL4,STORM WATER FROM EDDIE ROAD AND O'REILLY AVENUE,Land Runoff,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  SAMPLES FOR THIS SITE WERE COLLECTED FROM THE STORM RUNOFF AT THE LETTERMAN ARMY INSTITUTE OF RESEARCH PARKING AREA AT EDDIE ROAD AND O'REILLY AVENUE WHICH IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED 23 JANUARY; 6 FEBRUARY; AND 17 FEBRUARY 1994.  ALL SAMPLES WERE ANALYZED BY DAMES AND MOORE; 3700 LAKEVILLE HIGHWAY; PETALUMA CALIFORNIA 94954.  THE RESULTS ARE IN ""PRESIDIO OF SAN FRANCISCO STORM WATER MANAGEMENT PLAN"" (PREPARED FOR THE NATIONAL PARK SERVICE; OCTOBER 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM/RUNOFF",18050002,,,,,37.7991667000,-122.4474167000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_DM_SL5,EL POLIN SPRING (MACARTHUR AVE AT EL POLIN LOOP),Spring,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT EL POLIN SPRING LOCATED ON MACARTHUR AVENUE AT EL POLIN LOOP WHICH IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED 23 JANUARY; 6 FEBRUARY; AND 17 FEBRUARY 1994.  ALL SAMPLES WERE ANALYZED BY DAMES AND MOORE; 3700 LAKEVILLE HIGHWAY; PETALUMA CALIFORNIA 94954.  THE RESULTS ARE IN ""PRESIDIO OF SAN FRANCISCO STORM WATER MANAGEMENT PLAN"" (PREPARED FOR THE NATIONAL PARK SERVICE; OCTOBER 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/SPRING",18050002,,,,,37.7933333000,-122.4545278000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_DM_SL6,STORM WATER FROM GOLF COURSE UNDER HWY. 1 BRIDGE,Land Runoff,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  SAMPLES FOR THIS SITE WERE COLLECTED FROM THE STORM RUNOFF AT THE PRESIDIO GOLF COURSE AT WEST PACIFIC AVENUE BENEATH THE HIGHWAY 1 (PARK PRESIDIO) OVERPASS WHICH IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED 23 JANUARY; 6 FEBRUARY; AND 17 FEBRUARY 1994.  ALL SAMPLES WERE ANALYZED BY DAMES AND MOORE; 3700 LAKEVILLE HIGHWAY; PETALUMA CALIFORNIA 94954.  THE RESULTS ARE IN ""PRESIDIO OF SAN FRANCISCO STORM WATER MANAGEMENT PLAN"" (PREPARED FOR THE NATIONAL PARK SERVICE; OCTOBER 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM/RUNOFF",18050002,,,,,37.7906944000,-122.4690000000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB94_ML1,CENTER OF MOUNTAIN LAKE,Lake,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT THE DEEPEST PART OF MOUNTAIN LAKE (DEPTH APPROXIMATELY 3.3 METERS) NEAR THE APPROXIMATE CENTER OF THE LAKE AND IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED ON 11 NOVEMBER AND 30 NOVEMBER 1993; AND 16 MARCH; 15 JUNE; AND 18 SEPTEMBER 1994. THE RESULTS ARE IN ""MOUNTAIN LAKE MONITORING REPORT NOVEMBER 1993 OCTOBER 1994"" BY C.M. CODEMO; A. MILLER; M. PODLECH; R.J. BROWN; AND W.P. JORDAN (INSTITUTE OF CHEMICAL BIOLOGYUNIVERSITY OF SAN FRANCISCO; FEBRUARY 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION AREA; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620. DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525. TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE",18050002,,,,,37.7881111000,-122.4701111000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB94_ML2,EAST PART OF MOUNTAIN LAKE,Lake,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT THE EAST PART OF MOUNTAIN LAKE AT A LOCATION OF INTERMEDIATE DEPTH (APPROXIMATELY 1.7 METERS) AND IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  SAMPLES FOR THIS SITE WERE COLLECTED ON 11 NOVEMBER AND 30 NOVEMBER 1993; AND 16 MARCH; 15 JUNE; AND 18 SEPTEMBER 1994. THE RESULTS ARE IN ""MOUNTAIN LAKE MONITORING REPORT NOVEMBER 1993 OCTOBER 1994"" BY C.M. CODEMO; A. MILLER; M. PODLECH; R.J. BROWN; AND W.P. JORDAN (INSTITUTE OF CHEMICAL BIOLOGYUNIVERSITY OF SAN FRANCISCO; FEBRUARY 1994).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION AREA; FORT MASON BUILDING 201; SAN FRANCISCO CALIFORNIA 94123.  TEL (415) 5614620. DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525. TEL (970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/LAKE",18050002,,,,,37.7879722000,-122.4690556000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC1,LOBOS CREEK 200 FEET INLAND FROM PACIFIC OCEAN,River/Stream,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT LOBOS CREEK APPROXIMATELY 200 FEET INLAND FROM THE PACIFIC OCEAN AND IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  MEASUREMENTS OF BASIC WATER QUALITY CHARACTERISTICS WERE MADE IN THE FIELD; AND CHEMICAL WATER QUALITY ANALYSES IN THE LAB.  ELEMENTAL ANALYSES WERE PERFORMED ON 29 JUNE 1995 AND 30 OCTOBER 1995.  THE RESULTS ARE IN THE FINAL REPORT ""LOBOS CREEK MONITORING REPORT JUNE 1995NOVEMBER 1995"" BY C.M. CODEMO; A. MILLER; R.J. BROWN; AND W.P. JORDAN (INSTITUTE OF CHEMICAL BIOLOGY UNIVERSITY OF SAN FRANCISCO; MAY 1996).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION AREA; FORT MASON BLDG 201; SAN FRANCISCO CALIFORNIA 94123.  TEL(415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL(970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",18050002,,,,,37.7904444000,-122.4840278000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC2,LOBOS CREEK 500 FEET DOWNSTREAM OF LINCOLN BLVD,River/Stream,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT LOBOS CREEK APPROXIMATELY 500 FEET DOWNSTREAM OF LINCOLN BOULEVARD AND IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  MEASUREMENTS OF BASIC WATER QUALITY CHARACTERISTICS WERE MADE IN THE FIELD; AND CHEMICAL WATER QUALITY ANALYSES IN THE LAB.  ELEMENTAL ANALYSES WERE PERFORMED ON 29 JUNE 1995 AND 30 OCTOBER 1995.  THE RESULTS ARE IN THE FINAL REPORT ""LOBOS CREEK MONITORING REPORT JUNE 1995NOVEMBER 1995"" BY C.M. CODEMO; A. MILLER; R.J. BROWN; AND W.P. JORDAN (INSTITUTE OF CHEMICAL BIOLOGY UNIVERSITY OF SAN FRANCISCO; MAY 1996).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION AREA; FORT MASON BLDG 201; SAN FRANCISCO CALIFORNIA 94123.  TEL(415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL(970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",18050002,,,,,37.7887500000,-122.4825000000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
11NPSWRD_WQX,National Park Service Water Resources Division,11NPSWRD_WQX-GOGA_ICB95_LC3,LOBOS CREEK 50 FEET DOWNSTREAM OF LINCOLN BLVD,River/Stream,"THE STATION IS LOCATED ON THE SAN FRANCISCO NORTH; CALIFORNIA 7.5 MINUTE SERIES (TOPOGRAPHIC) QUADRANGLE.  THE SITE IS AT LOBOS CREEK APPROXIMATELY 50 FEET DOWNSTREAM OF LINCOLN BOULEVARD AND IS INSIDE THE GOLDEN GATE NATIONAL RECREATION AREA BOUNDARIES.  MEASUREMENTS OF BASIC WATER QUALITY CHARACTERISTICS WERE MADE IN THE FIELD; AND CHEMICAL WATER QUALITY ANALYSES IN THE LAB.  ELEMENTAL ANALYSES WERE PERFORMED ON 29 JUNE 1995 AND 30 OCTOBER 1995.  THE RESULTS ARE IN THE FINAL REPORT ""LOBOS CREEK MONITORING REPORT JUNE 1995NOVEMBER 1995"" BY C.M. CODEMO; A. MILLER; R.J. BROWN; AND W.P. JORDAN (INSTITUTE OF CHEMICAL BIOLOGY UNIVERSITY OF SAN FRANCISCO; MAY 1996).  FOR MORE INFORMATION CONTACT CHIEF OF RESOURCES AT GOLDEN GATE NATIONAL RECREATION AREA; FORT MASON BLDG 201; SAN FRANCISCO CALIFORNIA 94123.  TEL(415) 5614620.  DATA WERE PROCESSED AND UPLOADED TO STORET BY PAUL MCELVERY AT NPSWRD; 1201 OAK RIDGE DRIVE SUITE 250; FORT COLLINS COLORADO 80525.  TEL(970) 2253516.***     Legacy STORET Station Type: /TYPA/AMBNT/STREAM",18050002,,,,,37.7879167000,-122.4827500000,0,,,Unknown,NAD27,,,,,,,US,06,075,,,,,,,,,,STORET
